연도,영화제,장르,출품작,감독,출품분야,수상내역,수상인
2002,팜스프링즈 국제영화제,일반(종합),,,일반,,
2002,대종상영화제,일반(종합),엽기적인 그녀,곽재용,,여우주연상,전지현
2002,써드아이 아시안 영화제,일반(종합),흑수선,배창호,Spectrum Asia,,
2002,황금촬영상 시상식,일반(종합),엽기적인 그녀,곽재용,,신인남우상,차태현
2002,황금촬영상 시상식,일반(종합),2009로스트메모리즈,이시명,,신인감독상,이시명
2002,부산영화평론가협회상,일반(종합),로드무비,김인식,,신인남우상,황정민
2002,부산영화평론가협회상,일반(종합),복수는 나의 것,박찬욱,,감독상,박찬욱
2002,부산영화평론가협회상,일반(종합),복수는 나의 것,박찬욱,,최우수작품상,
2002,부산영화평론가협회상,일반(종합),오아시스,이창동,,남우주연상,설경구
2002,부산영화평론가협회상,일반(종합),오아시스,이창동,,각본상,이창동
2002,부산영화평론가협회상,일반(종합),고양이를 부탁해,정재은,,여우주연상,배두나
2002,황금촬영상 시상식,일반(종합),선물,오기환,,최우수 인기여우상,이영애
2002,황금촬영상 시상식,일반(종합),나쁜 남자,김기덕,,신인여우상,서원
2002,부산영화평론가협회상,일반(종합),취화선,임권택,,촬영상,정일성
2002,부산영화평론가협회상,일반(종합),취화선,임권택,,여우조연상,김여진
2002,황금촬영상 시상식,일반(종합),신라의 달밤,김상진,,최우수 인기남우상,차승원
2002,대종상영화제,일반(종합),수취인불명,김기덕,,여우조연상,방은진
2002,대종상영화제,일반(종합),나쁜 남자,김기덕,,신인여자배우상,서원
2002,대종상영화제,일반(종합),신라의 달밤,김상진,,신인남자배우상,이종수
2002,디렉터스 컷 어워즈,일반(종합),복수는 나의 것,박찬욱,,올해의 감독상,박찬욱
2002,디렉터스 컷 어워즈,일반(종합),광복절 특사,김상진,,올해의 제작자상,강우석
2002,디렉터스 컷 어워즈,일반(종합),밀애,변영주,,올해의 여자배우상,김윤진
2002,디렉터스 컷 어워즈,일반(종합),죽어도 좋아,박진표,,올해의 신인 감독상,박진표
2002,디렉터스 컷 어워즈,일반(종합),로드무비,김인식,,올해의 새로운 남자배우상,황정민
2002,디렉터스 컷 어워즈,일반(종합),오아시스,이창동,,올해의 남자배우상,설경구
2002,디렉터스 컷 어워즈,일반(종합),오아시스,이창동,,올해의 새로운 여자배우상,문소리
2002,뉴질랜드 국제영화제,일반(종합),낙타(들),박기용,,,
2002,뉴질랜드 국제영화제,일반(종합),고양이를 부탁해,정재은,,,
2002,대종상영화제,일반(종합),엽기적인 그녀,곽재용,,여자인기상,전지현
